Bond_Sale_Date,Bond_ID,Sale_Amount,Bond_Maturity_Date,Bond_Type,Interest_Rate
2024-02-06 23:16:22.641549,BOND_86,22131.48,2025-02-09 23:16:22.683105,Government Bond,3.56
2024-06-25 23:16:22.641549,BOND_98,14342.09,2024-01-18 23:16:22.683105,Government Bond,2.78
2024-02-01 23:16:22.641549,BOND_144,15492.19,2025-02-26 23:16:22.683105,Government Bond,2.93
2024-02-09 23:16:22.641549,BOND_149,26217.64,2024-10-10 23:16:22.683105,Corporate Bond,1.18
2024-06-06 23:16:22.641549,BOND_38,38700.85,2024-04-24 23:16:22.683105,Corporate Bond,1.4
2024-08-10 23:16:22.641549,BOND_193,49292.57,2024-11-09 23:16:22.683105,Corporate Bond,3.05
2024-09-18 23:16:22.641549,BOND_99,21657.74,2024-12-31 23:16:22.683105,Corporate Bond,4.1
2024-05-31 23:16:22.641549,BOND_41,33737.05,2024-07-11 23:16:22.683105,Corporate Bond,4.31
2024-09-09 23:16:22.641549,BOND_121,23483.96,2025-07-13 23:16:22.683105,Government Bond,4.75
2024-01-24 23:16:22.641549,BOND_129,27589.08,2024-08-11 23:16:22.683105,Corporate Bond,1.83
2024-06-21 23:16:22.641549,BOND_198,36833.92,2025-02-19 23:16:22.683105,Corporate Bond,3.01
2024-10-01 23:16:22.641549,BOND_65,46308.1,2024-08-29 23:16:22.683105,Corporate Bond,1.9
2024-03-01 23:16:22.641549,BOND_141,26919.88,2024-03-21 23:16:22.683105,Government Bond,1.94
2023-11-12 23:16:22.641549,BOND_48,44374.01,2025-07-12 23:16:22.683105,Government Bond,1.07
2024-04-10 23:16:22.641549,BOND_95,48701.14,2024-05-14 23:16:22.683105,Corporate Bond,4.43
2024-02-05 23:16:22.641549,BOND_173,42884.1,2025-01-21 23:16:22.683105,Government Bond,1.62
2024-03-15 23:16:22.641549,BOND_106,22340.78,2024-11-19 23:16:22.683105,Corporate Bond,4.89
2024-04-28 23:16:22.641549,BOND_98,20217.33,2024-04-10 23:16:22.683105,Government Bond,4.86
2024-06-14 23:16:22.641549,BOND_87,34683.9,2025-03-10 23:16:22.683105,Government Bond,2.31
2023-12-09 23:16:22.641549,BOND_180,14936.68,2024-12-23 23:16:22.683105,Government Bond,3.15
2024-03-10 23:16:22.641549,BOND_64,46073.16,2025-02-19 23:16:22.683105,Corporate Bond,1.93
2024-01-16 23:16:22.641549,BOND_168,40761.64,2024-09-13 23:16:22.683105,Corporate Bond,4.36
2024-06-21 23:16:22.641549,BOND_148,47814.86,2024-09-03 23:16:22.683105,Corporate Bond,4.08
2023-12-16 23:16:22.641549,BOND_103,44987.08,2025-05-16 23:16:22.683105,Corporate Bond,3.58
2023-10-15 23:16:22.641549,BOND_188,42095.42,2024-12-02 23:16:22.683105,Corporate Bond,2.74
2024-04-01 23:16:22.641549,BOND_160,35327.47,2025-01-17 23:16:22.683105,Corporate Bond,4.27
2024-03-11 23:16:22.641549,BOND_121,37144.51,2024-09-27 23:16:22.683105,Government Bond,4.3
2024-03-30 23:16:22.641549,BOND_199,23718.49,2025-05-28 23:16:22.683105,Corporate Bond,3.56
2024-04-20 23:16:22.641549,BOND_116,23564.11,2025-03-02 23:16:22.683105,Government Bond,3.52
2024-01-16 23:16:22.641549,BOND_154,21063.98,2024-04-30 23:16:22.683105,Corporate Bond,2.79
2024-05-25 23:16:22.641549,BOND_70,14489.72,2024-10-16 23:16:22.683105,Corporate Bond,2.64
2023-11-06 23:16:22.641549,BOND_155,26292.39,2024-04-22 23:16:22.683105,Government Bond,2.45
2024-07-07 23:16:22.641549,BOND_72,40396.72,2025-05-30 23:16:22.683105,Government Bond,3.29
2024-04-26 23:16:22.641549,BOND_137,41426.05,2024-11-25 23:16:22.683105,Corporate Bond,3.05
2024-02-26 23:16:22.641549,BOND_138,21009.43,2024-10-05 23:16:22.683105,Corporate Bond,2.07
2024-01-15 23:16:22.641549,BOND_54,15111.77,2024-10-24 23:16:22.683105,Corporate Bond,1.74
2024-07-30 23:16:22.641549,BOND_23,48910.03,2024-11-24 23:16:22.683105,Corporate Bond,3.72
2024-02-15 23:16:22.641549,BOND_98,46630.47,2024-07-30 23:16:22.683105,Government Bond,4.15
2024-06-08 23:16:22.641549,BOND_157,23102.04,2025-01-12 23:16:22.683105,Government Bond,1.65
2024-09-09 23:16:22.641549,BOND_88,27425.35,2024-11-14 23:16:22.683105,Corporate Bond,2.06
2024-05-14 23:16:22.641549,BOND_146,16892.36,2024-09-03 23:16:22.683105,Corporate Bond,2.17
2023-12-06 23:16:22.641549,BOND_13,23154.9,2024-04-04 23:16:22.683105,Government Bond,1.88
2024-07-02 23:16:22.641549,BOND_171,33102.04,2024-07-17 23:16:22.683105,Government Bond,3.65
2024-05-01 23:16:22.641549,BOND_125,19008.16,2024-05-12 23:16:22.683105,Corporate Bond,3.28
2024-04-06 23:16:22.641549,BOND_137,21693.71,2024-12-24 23:16:22.683105,Corporate Bond,4.08
2023-10-26 23:16:22.641549,BOND_124,17402.24,2025-02-16 23:16:22.683105,Corporate Bond,4.34
2024-02-01 23:16:22.641549,BOND_102,48655.7,2024-09-10 23:16:22.683105,Corporate Bond,3.92
2024-02-02 23:16:22.641549,BOND_114,19855.71,2024-10-04 23:16:22.683105,Corporate Bond,4.08
2024-01-28 23:16:22.641549,BOND_161,25233.46,2025-04-12 23:16:22.683105,Corporate Bond,3.33
2024-08-22 23:16:22.641549,BOND_28,24413.07,2024-07-06 23:16:22.683105,Corporate Bond,1.24
2023-11-09 23:16:22.641549,BOND_23,45805.12,2025-02-22 23:16:22.683105,Government Bond,3.38
2024-04-28 23:16:22.641549,BOND_50,33035.62,2024-12-24 23:16:22.683105,Government Bond,4.91
2024-05-19 23:16:22.641549,BOND_137,32251.66,2024-08-06 23:16:22.683105,Corporate Bond,2.69
2023-12-25 23:16:22.641549,BOND_149,38720.87,2024-09-08 23:16:22.683105,Corporate Bond,4.8
2024-01-06 23:16:22.641549,BOND_88,38136.6,2025-03-13 23:16:22.683105,Corporate Bond,2.05
2024-01-12 23:16:22.641549,BOND_178,29169.16,2024-06-12 23:16:22.683105,Government Bond,3.49
2023-11-11 23:16:22.641549,BOND_185,46426.54,2024-12-07 23:16:22.683105,Government Bond,4.11
2024-05-09 23:16:22.641549,BOND_107,29187.29,2025-04-06 23:16:22.683105,Government Bond,4.45
2024-03-11 23:16:22.641549,BOND_63,43501.71,2025-08-29 23:16:22.683105,Government Bond,4.37
2023-11-15 23:16:22.641549,BOND_196,33056.1,2024-09-21 23:16:22.683105,Government Bond,1.76
2024-08-12 23:16:22.641549,BOND_62,18141.61,2024-02-24 23:16:22.683105,Corporate Bond,1.95
2023-10-13 23:16:22.641549,BOND_83,27732.64,2024-12-05 23:16:22.683105,Corporate Bond,4.24
2024-08-05 23:16:22.641549,BOND_25,37856.32,2024-08-24 23:16:22.683105,Government Bond,3.03
2024-07-24 23:16:22.641549,BOND_168,45109.83,2024-10-15 23:16:22.683105,Corporate Bond,3.63
2024-05-17 23:16:22.641549,BOND_90,19906.47,2025-06-10 23:16:22.683105,Corporate Bond,4.03
2024-06-03 23:16:22.641549,BOND_6,42954.94,2024-09-15 23:16:22.683105,Corporate Bond,2.7
2024-08-20 23:16:22.641549,BOND_83,23625.64,2024-01-26 23:16:22.683105,Corporate Bond,2.89
2023-10-07 23:16:22.641549,BOND_103,20081.55,2025-01-04 23:16:22.683105,Government Bond,2.2
2024-09-14 23:16:22.641549,BOND_137,39071.57,2024-05-20 23:16:22.683105,Government Bond,3.6
2024-05-08 23:16:22.641549,BOND_60,13026.0,2024-11-15 23:16:22.683105,Government Bond,2.86
2023-10-27 23:16:22.641549,BOND_81,44710.8,2024-10-14 23:16:22.683105,Government Bond,4.32
2024-08-01 23:16:22.641549,BOND_106,48632.3,2025-03-24 23:16:22.683105,Government Bond,4.85
2024-07-08 23:16:22.641549,BOND_50,16909.69,2025-05-25 23:16:22.683105,Corporate Bond,3.75
2024-08-01 23:16:22.641549,BOND_116,40171.4,2024-11-16 23:16:22.683105,Government Bond,2.9
2023-11-17 23:16:22.641549,BOND_110,24729.02,2025-06-13 23:16:22.683105,Corporate Bond,2.37
2024-03-11 23:16:22.641549,BOND_19,28184.84,2025-01-06 23:16:22.683105,Government Bond,4.37
2024-09-05 23:16:22.641549,BOND_137,44761.75,2024-04-22 23:16:22.683105,Government Bond,3.23
2023-11-14 23:16:22.641549,BOND_50,32988.4,2024-12-28 23:16:22.683105,Corporate Bond,1.56
2023-12-31 23:16:22.641549,BOND_179,30044.6,2024-07-10 23:16:22.683105,Corporate Bond,1.15
2024-02-06 23:16:22.641549,BOND_2,21927.33,2024-08-29 23:16:22.683105,Government Bond,4.45
2024-01-27 23:16:22.641549,BOND_168,16467.89,2025-04-29 23:16:22.683105,Corporate Bond,4.72
2024-02-04 23:16:22.641549,BOND_43,38835.88,2024-09-13 23:16:22.683105,Corporate Bond,1.75
2024-07-16 23:16:22.641549,BOND_9,20743.24,2024-01-17 23:16:22.683105,Government Bond,2.45
2023-11-24 23:16:22.641549,BOND_92,15301.0,2024-03-28 23:16:22.683105,Corporate Bond,4.06
2024-01-07 23:16:22.641549,BOND_34,34880.12,2024-06-23 23:16:22.683105,Government Bond,2.82
2024-08-16 23:16:22.641549,BOND_47,22001.95,2024-10-10 23:16:22.683105,Government Bond,2.05
2024-08-02 23:16:22.641549,BOND_197,48714.65,2024-11-01 23:16:22.683105,Corporate Bond,2.12
2024-09-27 23:16:22.641549,BOND_191,37611.2,2025-01-01 23:16:22.683105,Government Bond,2.99
2024-03-09 23:16:22.641549,BOND_188,49170.73,2024-12-09 23:16:22.683105,Government Bond,1.91
2023-10-10 23:16:22.641549,BOND_87,34853.62,2024-03-05 23:16:22.683105,Corporate Bond,2.76
2024-09-04 23:16:22.641549,BOND_196,13109.86,2025-04-27 23:16:22.683105,Government Bond,2.63
2024-09-01 23:16:22.641549,BOND_100,25053.22,2024-05-07 23:16:22.683105,Corporate Bond,4.09
2023-10-20 23:16:22.641549,BOND_38,14273.67,2024-05-28 23:16:22.683105,Corporate Bond,4.47
2024-03-18 23:16:22.641549,BOND_194,38078.26,2024-10-07 23:16:22.683105,Government Bond,3.13
2024-09-11 23:16:22.641549,BOND_177,24992.1,2025-04-06 23:16:22.683105,Corporate Bond,3.63
2024-01-11 23:16:22.641549,BOND_35,14266.04,2024-01-24 23:16:22.683105,Government Bond,3.26
2023-12-30 23:16:22.641549,BOND_190,48807.27,2025-03-17 23:16:22.683105,Corporate Bond,1.99
2024-02-22 23:16:22.641549,BOND_79,29346.36,2025-05-17 23:16:22.683105,Corporate Bond,1.52
2024-06-21 23:16:22.641549,BOND_198,43043.02,2024-08-18 23:16:22.683105,Corporate Bond,3.58
2024-04-21 23:16:22.641549,BOND_82,34053.63,2024-05-14 23:16:22.683105,Corporate Bond,4.73
2023-10-26 23:16:22.641549,BOND_144,35386.75,2024-03-16 23:16:22.683105,Government Bond,4.06
2024-10-01 23:16:22.641549,BOND_99,23709.2,2024-07-20 23:16:22.683105,Government Bond,1.69
2024-02-07 23:16:22.641549,BOND_113,45200.13,2025-03-16 23:16:22.683105,Corporate Bond,2.44
2024-08-05 23:16:22.641549,BOND_184,37940.69,2024-10-12 23:16:22.683105,Corporate Bond,3.32
2023-12-19 23:16:22.641549,BOND_182,41604.28,2025-02-03 23:16:22.683105,Corporate Bond,3.19
2023-11-25 23:16:22.641549,BOND_120,23770.9,2024-09-11 23:16:22.683105,Government Bond,2.9
2023-10-09 23:16:22.641549,BOND_190,49313.31,2024-11-18 23:16:22.683105,Government Bond,2.32
2024-09-08 23:16:22.641549,BOND_7,40540.16,2024-05-07 23:16:22.683105,Corporate Bond,4.4
2024-08-18 23:16:22.641549,BOND_191,33587.78,2024-04-12 23:16:22.683105,Corporate Bond,1.13
2023-11-12 23:16:22.641549,BOND_66,16048.13,2024-10-20 23:16:22.683105,Corporate Bond,1.05
2024-05-20 23:16:22.641549,BOND_49,36588.42,2024-07-27 23:16:22.683105,Corporate Bond,1.79
2024-06-22 23:16:22.641549,BOND_72,48984.16,2024-06-22 23:16:22.683105,Corporate Bond,4.69
2024-03-17 23:16:22.641549,BOND_61,34371.16,2025-05-01 23:16:22.683105,Government Bond,2.41
2024-07-21 23:16:22.641549,BOND_153,16138.93,2024-08-15 23:16:22.683105,Government Bond,4.49
2024-03-06 23:16:22.641549,BOND_171,31983.03,2024-04-27 23:16:22.683105,Government Bond,1.37
2024-05-10 23:16:22.641549,BOND_106,47714.48,2024-09-04 23:16:22.683105,Government Bond,2.72
2024-08-14 23:16:22.641549,BOND_72,15954.65,2024-08-20 23:16:22.683105,Corporate Bond,4.26
2024-07-19 23:16:22.641549,BOND_23,35026.43,2024-03-11 23:16:22.683105,Government Bond,1.97
2024-02-07 23:16:22.641549,BOND_194,30622.82,2024-09-26 23:16:22.683105,Government Bond,2.73
2023-11-17 23:16:22.641549,BOND_105,39508.31,2024-06-19 23:16:22.683105,Corporate Bond,2.78
2024-02-09 23:16:22.641549,BOND_138,49727.17,2024-06-16 23:16:22.683105,Government Bond,2.04
2024-04-19 23:16:22.641549,BOND_190,32254.41,2024-12-30 23:16:22.683105,Government Bond,3.54
2024-08-25 23:16:22.641549,BOND_197,31871.52,2025-01-28 23:16:22.683105,Corporate Bond,3.25
2024-08-04 23:16:22.641549,BOND_72,23421.82,2024-04-13 23:16:22.683105,Government Bond,3.22
2023-10-11 23:16:22.641549,BOND_50,19639.67,2024-08-14 23:16:22.683105,Government Bond,1.34
2023-11-16 23:16:22.641549,BOND_79,11319.42,2024-07-20 23:16:22.683105,Government Bond,2.65
2024-04-29 23:16:22.641549,BOND_75,42210.64,2025-04-20 23:16:22.683105,Corporate Bond,1.47
2024-02-03 23:16:22.641549,BOND_36,41532.54,2025-07-14 23:16:22.683105,Corporate Bond,1.32
2023-11-12 23:16:22.641549,BOND_54,18540.66,2024-09-10 23:16:22.683105,Government Bond,2.64
2024-04-19 23:16:22.641549,BOND_86,20852.87,2024-07-05 23:16:22.683105,Government Bond,3.89
2023-11-30 23:16:22.641549,BOND_100,40548.25,2024-05-11 23:16:22.683105,Government Bond,2.33
2024-01-21 23:16:22.641549,BOND_7,22916.17,2024-11-19 23:16:22.683105,Corporate Bond,1.84
2024-01-02 23:16:22.641549,BOND_142,31970.04,2024-07-04 23:16:22.683105,Government Bond,3.56
2024-07-22 23:16:22.641549,BOND_156,45480.01,2024-08-15 23:16:22.683105,Government Bond,3.69
2023-10-05 23:16:22.641549,BOND_154,26614.5,2024-08-07 23:16:22.683105,Corporate Bond,4.0
2024-05-13 23:16:22.641549,BOND_142,13296.84,2023-12-08 23:16:22.683105,Government Bond,1.42
2024-06-27 23:16:22.641549,BOND_169,16367.52,2024-06-03 23:16:22.683105,Corporate Bond,1.41
2023-12-17 23:16:22.641549,BOND_164,48157.59,2024-08-21 23:16:22.683105,Government Bond,3.95
2023-12-27 23:16:22.641549,BOND_46,23942.11,2024-12-01 23:16:22.683105,Corporate Bond,1.44
2024-01-25 23:16:22.641549,BOND_47,40607.62,2024-08-10 23:16:22.683105,Government Bond,2.69
2023-10-07 23:16:22.641549,BOND_48,48052.62,2025-03-12 23:16:22.683105,Government Bond,3.09
2023-10-09 23:16:22.641549,BOND_150,32189.56,2024-06-14 23:16:22.683105,Government Bond,3.59
2023-11-29 23:16:22.641549,BOND_92,37828.49,2024-04-23 23:16:22.683105,Government Bond,1.05
2024-06-27 23:16:22.641549,BOND_4,25773.35,2024-03-17 23:16:22.683105,Corporate Bond,1.3
2024-09-23 23:16:22.641549,BOND_176,19736.74,2024-12-05 23:16:22.683105,Corporate Bond,4.81
2024-09-30 23:16:22.641549,BOND_197,22176.71,2024-11-25 23:16:22.683105,Government Bond,3.67
2024-02-07 23:16:22.641549,BOND_35,14622.44,2024-09-20 23:16:22.683105,Corporate Bond,1.97
2024-08-28 23:16:22.641549,BOND_9,36961.51,2025-02-01 23:16:22.683105,Government Bond,3.7
2024-06-16 23:16:22.641549,BOND_134,29312.73,2024-10-28 23:16:22.683105,Corporate Bond,1.74
2024-05-01 23:16:22.641549,BOND_181,31042.58,2024-07-02 23:16:22.683105,Government Bond,4.78
2023-12-03 23:16:22.641549,BOND_138,35207.02,2024-08-20 23:16:22.683105,Corporate Bond,3.95
2024-07-09 23:16:22.641549,BOND_2,43328.18,2025-01-25 23:16:22.683105,Corporate Bond,1.95
2024-08-06 23:16:22.641549,BOND_157,35683.92,2025-07-05 23:16:22.683105,Government Bond,4.65
2024-06-26 23:16:22.641549,BOND_177,26427.96,2024-12-13 23:16:22.683105,Corporate Bond,2.07
2023-12-13 23:16:22.641549,BOND_154,29252.14,2024-12-16 23:16:22.683105,Corporate Bond,4.11
2023-11-05 23:16:22.641549,BOND_129,45213.28,2024-10-27 23:16:22.683105,Government Bond,4.42
2024-01-14 23:16:22.641549,BOND_176,49897.31,2024-10-01 23:16:22.683105,Corporate Bond,1.57
2024-08-26 23:16:22.641549,BOND_23,27856.47,2025-05-07 23:16:22.683105,Corporate Bond,1.06
2024-01-18 23:16:22.641549,BOND_56,42166.84,2024-08-26 23:16:22.683105,Government Bond,2.91
2023-10-26 23:16:22.641549,BOND_149,45500.96,2024-07-13 23:16:22.683105,Corporate Bond,4.92
2024-03-13 23:16:22.641549,BOND_96,33208.98,2024-11-16 23:16:22.683105,Corporate Bond,1.05
2023-12-18 23:16:22.641549,BOND_173,15806.84,2024-12-29 23:16:22.683105,Corporate Bond,1.19
2024-06-28 23:16:22.641549,BOND_164,34163.8,2024-12-01 23:16:22.683105,Corporate Bond,3.58
2024-05-27 23:16:22.641549,BOND_91,10094.03,2024-11-06 23:16:22.683105,Corporate Bond,2.72
2024-06-08 23:16:22.641549,BOND_79,14668.65,2025-05-30 23:16:22.683105,Government Bond,1.96
2023-10-18 23:16:22.641549,BOND_114,40492.05,2024-05-25 23:16:22.683105,Government Bond,3.65
2024-03-17 23:16:22.641549,BOND_94,32169.41,2024-09-07 23:16:22.683105,Government Bond,1.72
2024-04-02 23:16:22.641549,BOND_52,18792.38,2025-05-19 23:16:22.683105,Corporate Bond,1.51
2024-07-08 23:16:22.641549,BOND_142,15306.58,2024-06-07 23:16:22.683105,Government Bond,3.83
2023-11-08 23:16:22.641549,BOND_5,45544.63,2025-05-25 23:16:22.683105,Government Bond,1.1
2024-07-29 23:16:22.641549,BOND_33,22986.88,2025-07-27 23:16:22.683105,Government Bond,3.66
2024-01-13 23:16:22.641549,BOND_160,25923.42,2024-05-27 23:16:22.683105,Corporate Bond,4.45
2024-02-02 23:16:22.641549,BOND_7,38169.86,2024-08-29 23:16:22.683105,Government Bond,2.63
2023-10-08 23:16:22.641549,BOND_44,20678.32,2024-11-01 23:16:22.683105,Corporate Bond,4.43
2024-06-23 23:16:22.641549,BOND_192,19389.85,2025-06-17 23:16:22.683105,Government Bond,3.52
2023-12-26 23:16:22.641549,BOND_96,37357.16,2024-10-27 23:16:22.683105,Corporate Bond,4.31
2024-02-19 23:16:22.641549,BOND_130,42234.11,2025-02-28 23:16:22.683105,Government Bond,2.79
2023-11-20 23:16:22.641549,BOND_98,21723.18,2024-09-04 23:16:22.683105,Corporate Bond,2.97
2024-03-18 23:16:22.641549,BOND_72,40092.07,2025-03-23 23:16:22.683105,Corporate Bond,4.51
2024-09-20 23:16:22.641549,BOND_185,38816.5,2024-06-27 23:16:22.683105,Corporate Bond,4.62
2024-09-26 23:16:22.641549,BOND_69,16514.06,2025-02-23 23:16:22.683105,Corporate Bond,2.26
2023-12-25 23:16:22.641549,BOND_26,33875.56,2025-05-14 23:16:22.683105,Corporate Bond,3.9
2023-10-19 23:16:22.641549,BOND_137,14424.16,2025-01-27 23:16:22.683105,Government Bond,3.63
2024-07-12 23:16:22.641549,BOND_86,49387.87,2023-11-29 23:16:22.683105,Corporate Bond,4.18
2024-08-06 23:16:22.641549,BOND_152,27413.19,2024-10-05 23:16:22.683105,Corporate Bond,4.08
2024-10-01 23:16:22.641549,BOND_125,28930.62,2024-11-25 23:16:22.683105,Corporate Bond,4.94
2024-05-21 23:16:22.641549,BOND_169,23748.71,2025-05-09 23:16:22.683105,Government Bond,2.13
2024-01-30 23:16:22.641549,BOND_65,29330.31,2025-02-06 23:16:22.683105,Government Bond,3.29
2024-08-02 23:16:22.641549,BOND_56,35354.9,2025-03-24 23:16:22.683105,Corporate Bond,2.53
2024-06-14 23:16:22.641549,BOND_152,47692.02,2024-08-22 23:16:22.683105,Corporate Bond,4.69
2024-02-04 23:16:22.641549,BOND_150,48544.2,2024-01-26 23:16:22.683105,Government Bond,4.78
2024-01-20 23:16:22.641549,BOND_168,22521.54,2024-08-18 23:16:22.683105,Corporate Bond,3.88
2024-01-11 23:16:22.641549,BOND_146,21360.61,2025-03-01 23:16:22.683105,Government Bond,4.13
2024-05-21 23:16:22.641549,BOND_200,26433.76,2025-01-18 23:16:22.683105,Corporate Bond,2.01
2024-01-12 23:16:22.641549,BOND_45,30649.83,2024-07-21 23:16:22.683105,Government Bond,3.67
2024-08-31 23:16:22.641549,BOND_98,22108.21,2024-05-31 23:16:22.683105,Government Bond,2.49
2024-02-09 23:16:22.641549,BOND_102,16374.63,2024-11-12 23:16:22.683105,Government Bond,1.48
2024-01-24 23:16:22.641549,BOND_80,24555.49,2025-01-30 23:16:22.683105,Corporate Bond,4.0
2024-05-27 23:16:22.641549,BOND_135,23879.85,2024-04-16 23:16:22.683105,Government Bond,4.17
2023-10-24 23:16:22.641549,BOND_154,17576.04,2024-10-31 23:16:22.683105,Government Bond,2.51
2024-04-18 23:16:22.641549,BOND_53,19762.01,2025-05-22 23:16:22.683105,Corporate Bond,4.88
2024-07-09 23:16:22.641549,BOND_104,15918.08,2024-05-30 23:16:22.683105,Government Bond,2.46
2024-08-18 23:16:22.641549,BOND_189,12418.41,2024-06-12 23:16:22.683105,Government Bond,4.99
2024-06-19 23:16:22.641549,BOND_126,18107.8,2025-07-22 23:16:22.683105,Government Bond,1.15
2024-09-22 23:16:22.641549,BOND_154,20504.78,2025-01-12 23:16:22.683105,Government Bond,4.24
2024-04-23 23:16:22.641549,BOND_44,16382.12,2024-07-10 23:16:22.683105,Corporate Bond,1.26
2024-01-23 23:16:22.641549,BOND_59,31200.9,2025-02-23 23:16:22.683105,Government Bond,4.72
2024-06-20 23:16:22.641549,BOND_25,23582.39,2024-12-30 23:16:22.683105,Corporate Bond,3.54
2024-08-13 23:16:22.641549,BOND_7,22441.26,2024-06-18 23:16:22.683105,Government Bond,2.54
2024-08-17 23:16:22.641549,BOND_92,21341.24,2024-11-22 23:16:22.683105,Government Bond,4.27
2024-08-31 23:16:22.641549,BOND_94,27564.62,2025-03-08 23:16:22.683105,Corporate Bond,4.45
2024-06-15 23:16:22.641549,BOND_127,13707.42,2025-02-26 23:16:22.683105,Corporate Bond,2.14
2024-04-19 23:16:22.641549,BOND_170,29726.92,2024-09-17 23:16:22.683105,Corporate Bond,4.1
2023-10-08 23:16:22.641549,BOND_108,10501.04,2024-11-05 23:16:22.683105,Corporate Bond,1.45
2024-04-16 23:16:22.641549,BOND_39,23915.46,2024-11-05 23:16:22.683105,Corporate Bond,3.88
2024-08-08 23:16:22.641549,BOND_197,42298.5,2024-08-04 23:16:22.683105,Corporate Bond,5.0
2024-07-15 23:16:22.641549,BOND_55,41169.89,2025-02-02 23:16:22.683105,Government Bond,3.98
2024-05-01 23:16:22.641549,BOND_30,48200.31,2024-12-25 23:16:22.683105,Corporate Bond,4.25
2024-02-10 23:16:22.641549,BOND_9,37227.77,2024-10-29 23:16:22.683105,Corporate Bond,2.64
2024-01-30 23:16:22.641549,BOND_134,35624.07,2024-07-21 23:16:22.683105,Corporate Bond,4.62
2023-12-23 23:16:22.641549,BOND_46,31766.01,2024-08-23 23:16:22.683105,Corporate Bond,3.34
2024-06-26 23:16:22.641549,BOND_125,27245.41,2024-04-11 23:16:22.683105,Government Bond,4.21
2024-05-02 23:16:22.641549,BOND_31,36611.48,2024-10-25 23:16:22.683105,Corporate Bond,3.13
2024-04-02 23:16:22.641549,BOND_37,19928.48,2024-06-10 23:16:22.683105,Government Bond,4.37
2024-06-20 23:16:22.641549,BOND_110,49055.45,2025-03-02 23:16:22.683105,Corporate Bond,2.23
2023-10-20 23:16:22.641549,BOND_136,34559.61,2024-03-06 23:16:22.683105,Corporate Bond,1.56
2024-02-01 23:16:22.641549,BOND_44,22846.41,2024-10-27 23:16:22.683105,Government Bond,1.87
2024-09-29 23:16:22.641549,BOND_81,46592.56,2024-12-25 23:16:22.683105,Government Bond,4.1
2024-03-07 23:16:22.641549,BOND_56,49777.48,2025-07-17 23:16:22.683105,Corporate Bond,3.55
2023-11-20 23:16:22.641549,BOND_49,33490.13,2025-02-25 23:16:22.683105,Government Bond,1.84
2024-06-06 23:16:22.641549,BOND_88,32946.69,2024-06-12 23:16:22.683105,Government Bond,2.59
2024-04-29 23:16:22.641549,BOND_168,26443.55,2024-11-10 23:16:22.683105,Corporate Bond,4.64
2023-11-02 23:16:22.641549,BOND_32,39770.41,2025-05-20 23:16:22.683105,Government Bond,3.45
