Loan_ID,Customer_ID,Loan_Date,Loan_Amount,Loan_Type,Loan_Term,Interest_Rate,Interest_Inflow
300,CUST_34897,2024-03-25 23:15:53.444976,47535.72,Home,24,0.06,5704.2864
301,CUST_25073,2024-09-28 23:15:53.444976,10767.05,Personal,48,0.09,3876.1379999999995
302,CUST_13595,2024-06-29 23:15:53.444976,43639.2,Auto,36,0.09,11782.583999999999
303,CUST_15268,2024-06-10 23:15:53.444976,30584.52,Auto,12,0.07,2140.9164
304,CUST_6897,2024-06-05 23:15:53.444976,22185.86,Personal,36,0.08,5324.606400000001
305,CUST_48900,2024-05-24 23:15:53.444976,26559.35,Auto,36,0.09,7171.0244999999995
306,CUST_12105,2024-06-14 23:15:53.444976,25051.35,Auto,36,0.09,6763.8645
307,CUST_13350,2024-01-15 23:15:53.444976,14820.35,Home,48,0.08,4742.512000000001
308,CUST_24084,2024-07-21 23:15:53.444976,36249.89,Home,36,0.07,7612.4769000000015
309,CUST_29794,2023-10-30 23:15:53.444976,42365.22,Home,48,0.08,13556.8704
310,CUST_31693,2024-08-08 23:15:53.444976,6463.38,Home,24,0.06,775.6056
311,CUST_38802,2024-01-19 23:15:53.444976,30014.17,Personal,12,0.06,1800.8501999999999
312,CUST_33273,2024-05-11 23:15:53.444976,25970.66,Personal,24,0.07,3635.8924
313,CUST_32042,2024-04-11 23:15:53.444976,40272.89,Personal,48,0.09,14498.240399999999
314,CUST_7282,2024-09-16 23:15:53.444976,15160.21,Personal,36,0.08,3638.4504
315,CUST_20408,2024-09-17 23:15:53.444976,44443.99,Auto,48,0.1,17777.596
316,CUST_24578,2024-05-06 23:15:53.444976,34110.94,Personal,12,0.06,2046.6564
317,CUST_25617,2024-06-18 23:15:53.444976,44770.96,Personal,12,0.06,2686.2576
318,CUST_4544,2024-06-20 23:15:53.444976,12023.15,Personal,48,0.09,4328.334
319,CUST_37,2023-12-24 23:15:53.444976,47996.79,Home,12,0.05,2399.8395
320,CUST_38992,2024-05-19 23:15:53.444976,37574.84,Auto,12,0.07,2630.2388
321,CUST_46547,2024-09-16 23:15:53.444976,28249.47,Home,12,0.05,1412.4735
322,CUST_16544,2023-11-18 23:15:53.444976,28723.19,Personal,12,0.06,1723.3913999999997
323,CUST_18640,2024-05-10 23:15:53.444976,43579.0,Auto,36,0.09,11766.329999999998
324,CUST_31437,2024-04-20 23:15:53.444976,13892.16,Auto,48,0.1,5556.8640000000005
325,CUST_30158,2023-12-27 23:15:53.444976,49842.67,Home,48,0.08,15949.6544
326,CUST_6217,2024-01-01 23:15:53.444976,17531.62,Personal,48,0.09,6311.383199999999
327,CUST_15199,2023-12-21 23:15:53.444976,48578.92,Home,36,0.07,10201.5732
328,CUST_41344,2024-05-22 23:15:53.444976,39853.93,Auto,12,0.07,2789.7751000000003
329,CUST_37996,2024-09-10 23:15:53.444976,6431.31,Personal,12,0.06,385.8786
330,CUST_27886,2024-05-29 23:15:53.444976,49407.04,Auto,24,0.08,7905.1264
331,CUST_6767,2024-09-15 23:15:53.444976,19083.17,Auto,48,0.1,7633.268
332,CUST_22056,2024-09-18 23:15:53.444976,30929.38,Personal,36,0.08,7423.051200000001
333,CUST_18572,2024-08-17 23:15:53.444976,35736.16,Home,48,0.08,11435.571200000002
334,CUST_11955,2024-05-21 23:15:53.444976,42875.93,Personal,24,0.07,6002.6302000000005
335,CUST_33547,2024-02-24 23:15:53.444976,39531.32,Auto,48,0.1,15812.528
336,CUST_3155,2024-03-24 23:15:53.444976,11066.25,Personal,36,0.08,2655.9
337,CUST_28740,2024-07-08 23:15:53.444976,22829.52,Home,48,0.08,7305.446400000001
338,CUST_45463,2024-04-30 23:15:53.444976,46404.7,Home,48,0.08,14849.503999999999
339,CUST_21711,2024-02-24 23:15:53.444976,12494.2,Personal,36,0.08,2998.608
340,CUST_1980,2024-01-29 23:15:53.444976,14656.55,Auto,12,0.07,1025.9585
341,CUST_7266,2024-08-26 23:15:53.444976,9934.8,Personal,24,0.07,1390.872
342,CUST_10963,2024-08-03 23:15:53.444976,29763.3,Auto,12,0.07,2083.431
343,CUST_32518,2023-10-05 23:15:53.444976,34954.39,Auto,24,0.08,5592.7024
344,CUST_1894,2023-12-06 23:15:53.444976,41900.09,Home,48,0.08,13408.0288
345,CUST_37684,2023-12-28 23:15:53.444976,42724.68,Home,48,0.08,13671.8976
346,CUST_8690,2024-05-17 23:15:53.444976,29684.54,Home,12,0.05,1484.227
347,CUST_1580,2023-10-06 23:15:53.444976,27557.0,Home,48,0.08,8818.24
348,CUST_4265,2023-11-03 23:15:53.444976,7639.45,Auto,12,0.07,534.7615000000001
349,CUST_4408,2024-01-18 23:15:53.444976,34457.28,Auto,48,0.1,13782.912
350,CUST_26211,2024-05-24 23:15:53.444976,28667.32,Personal,24,0.07,4013.4248000000002
351,CUST_45839,2024-03-07 23:15:53.444976,9529.05,Personal,36,0.08,2286.9719999999998
352,CUST_19351,2024-02-13 23:15:53.444976,17222.42,Auto,24,0.08,2755.5872
353,CUST_23310,2024-02-15 23:15:53.444976,41612.09,Auto,48,0.1,16644.836
354,CUST_46641,2024-06-30 23:15:53.444976,49593.41,Auto,48,0.1,19837.364
355,CUST_17673,2024-05-17 23:15:53.444976,32435.03,Auto,12,0.07,2270.4521
356,CUST_14977,2024-08-17 23:15:53.444976,31873.92,Personal,48,0.09,11474.6112
357,CUST_41966,2023-12-07 23:15:53.444976,34623.45,Home,48,0.08,11079.503999999999
358,CUST_18792,2024-04-30 23:15:53.444976,29135.4,Personal,36,0.08,6992.496000000001
359,CUST_19394,2024-08-19 23:15:53.444976,20014.44,Home,12,0.05,1000.722
360,CUST_7275,2023-12-28 23:15:53.444976,6283.52,Personal,12,0.06,377.01120000000003
361,CUST_44773,2024-03-03 23:15:53.444976,47207.44,Auto,36,0.09,12746.0088
362,CUST_4771,2024-03-04 23:15:53.444976,9252.51,Auto,36,0.09,2498.1777
363,CUST_4003,2024-09-26 23:15:53.444976,21583.97,Auto,24,0.08,3453.4352000000003
364,CUST_29192,2024-09-18 23:15:53.444976,42413.44,Home,48,0.08,13572.3008
365,CUST_44131,2023-12-24 23:15:53.444976,8104.59,Home,36,0.07,1701.9639000000002
366,CUST_20051,2024-10-03 23:15:53.444976,43568.52,Auto,36,0.09,11763.500399999999
367,CUST_7576,2023-11-30 23:15:53.444976,20146.06,Home,12,0.05,1007.3030000000001
368,CUST_26523,2024-03-18 23:15:53.444976,35705.81,Personal,24,0.07,4998.8134
369,CUST_46519,2024-01-14 23:15:53.444976,23694.41,Auto,24,0.08,3791.1056
370,CUST_7677,2024-08-20 23:15:53.444976,11730.26,Auto,48,0.1,4692.104
371,CUST_24391,2024-01-14 23:15:53.444976,22608.91,Home,24,0.06,2713.0692
372,CUST_44157,2023-12-27 23:15:53.444976,30258.89,Home,48,0.08,9682.8448
373,CUST_22338,2024-03-01 23:15:53.444976,43536.91,Personal,48,0.09,15673.287600000001
374,CUST_43523,2023-11-17 23:15:53.444976,19446.05,Auto,48,0.1,7778.42
375,CUST_9040,2024-04-15 23:15:53.444976,26717.46,Auto,24,0.08,4274.7936
376,CUST_24129,2024-08-09 23:15:53.444976,33676.03,Home,24,0.06,4041.1236
377,CUST_11555,2024-04-26 23:15:53.444976,8584.34,Auto,12,0.07,600.9038
378,CUST_49521,2024-04-04 23:15:53.444976,21587.35,Auto,12,0.07,1511.1145000000001
379,CUST_27504,2024-01-26 23:15:53.444976,49339.61,Personal,24,0.07,6907.545400000001
380,CUST_49742,2024-07-29 23:15:53.444976,41585.58,Auto,24,0.08,6653.692800000001
381,CUST_15927,2023-10-27 23:15:53.444976,35936.32,Personal,24,0.07,5031.0848000000005
382,CUST_28932,2024-06-23 23:15:53.444976,46863.81,Personal,48,0.09,16870.971599999997
383,CUST_40450,2024-08-19 23:15:53.444976,8519.07,Personal,36,0.08,2044.5767999999998
384,CUST_12086,2024-05-23 23:15:53.444976,36762.53,Home,12,0.05,1838.1265
385,CUST_9957,2023-10-09 23:15:53.444976,13154.14,Auto,12,0.07,920.7898
386,CUST_3479,2024-01-18 23:15:53.444976,18367.59,Auto,36,0.09,4959.2493
387,CUST_46269,2024-07-30 23:15:53.444976,13560.05,Home,12,0.05,678.0025
388,CUST_3611,2024-06-25 23:15:53.444976,31541.91,Personal,24,0.07,4415.8674
389,CUST_9861,2023-12-02 23:15:53.444976,26391.3,Personal,12,0.06,1583.4779999999998
390,CUST_8124,2024-07-28 23:15:53.444976,26169.1,Home,12,0.05,1308.455
391,CUST_46607,2024-08-06 23:15:53.444976,12688.82,Personal,36,0.08,3045.3168
392,CUST_29832,2024-01-08 23:15:53.444976,39778.21,Personal,48,0.09,14320.1556
393,CUST_31593,2024-06-27 23:15:53.444976,43194.17,Auto,36,0.09,11662.425899999998
394,CUST_2782,2024-04-16 23:15:53.444976,42100.55,Personal,36,0.08,10104.132000000001
395,CUST_23493,2024-06-23 23:15:53.444976,25978.32,Auto,48,0.1,10391.328000000001
396,CUST_31654,2024-07-23 23:15:53.444976,33444.17,Home,48,0.08,10702.134399999999
397,CUST_41830,2024-08-04 23:15:53.444976,21934.23,Home,24,0.06,2632.1076
398,CUST_45952,2024-08-04 23:15:53.444976,46987.42,Home,36,0.07,9867.3582
399,CUST_31131,2024-03-27 23:15:53.444976,32959.94,Auto,12,0.07,2307.1958000000004
400,CUST_26492,2024-03-03 23:15:53.444976,6954.51,Home,24,0.06,834.5412
401,CUST_23233,2024-01-30 23:15:53.444976,36477.03,Auto,48,0.1,14590.812
402,CUST_46120,2024-02-17 23:15:53.444976,13684.05,Home,48,0.08,4378.896
403,CUST_6334,2024-08-21 23:15:53.444976,48278.81,Personal,12,0.06,2896.7286
404,CUST_45975,2023-12-30 23:15:53.444976,26439.23,Home,24,0.06,3172.7075999999997
405,CUST_1329,2023-11-25 23:15:53.444976,35825.07,Personal,24,0.07,5015.509800000001
406,CUST_20859,2024-04-08 23:15:53.444976,5607.72,Auto,24,0.08,897.2352000000001
407,CUST_6764,2024-08-02 23:15:53.444976,41185.48,Personal,36,0.08,9884.515200000002
408,CUST_9092,2024-04-18 23:15:53.444976,8525.81,Home,48,0.08,2728.2592
409,CUST_14241,2023-10-05 23:15:53.444976,49858.21,Personal,24,0.07,6980.1494
410,CUST_16096,2023-12-31 23:15:53.444976,12330.28,Home,24,0.06,1479.6336000000001
411,CUST_36816,2024-09-07 23:15:53.444976,8186.08,Auto,48,0.1,3274.4320000000002
412,CUST_21636,2024-08-28 23:15:53.444976,17045.64,Personal,48,0.09,6136.430399999999
413,CUST_22868,2024-10-01 23:15:53.444976,40762.32,Personal,36,0.08,9782.9568
414,CUST_43428,2024-06-11 23:15:53.444976,47106.89,Home,12,0.05,2355.3445
415,CUST_30491,2023-10-19 23:15:53.444976,10171.13,Auto,36,0.09,2746.2050999999997
416,CUST_10648,2023-11-06 23:15:53.444976,18878.38,Personal,12,0.06,1132.7028
417,CUST_17707,2024-08-02 23:15:53.444976,49402.37,Personal,36,0.08,11856.568800000001
418,CUST_31730,2024-08-25 23:15:53.444976,37261.17,Personal,36,0.08,8942.6808
419,CUST_20021,2024-02-04 23:15:53.444976,9550.23,Auto,36,0.09,2578.5620999999996
420,CUST_7360,2024-03-06 23:15:53.444976,48101.3,Personal,36,0.08,11544.312000000002
421,CUST_32347,2024-10-01 23:15:53.444976,14384.83,Home,12,0.05,719.2415000000001
422,CUST_47722,2024-02-02 23:15:53.444976,6555.56,Personal,12,0.06,393.3336
423,CUST_12267,2023-10-17 23:15:53.444976,30021.6,Auto,48,0.1,12008.64
424,CUST_47109,2024-06-22 23:15:53.444976,21079.63,Home,12,0.05,1053.9815
425,CUST_39622,2024-01-30 23:15:53.444976,35362.3,Auto,36,0.09,9547.821
426,CUST_12704,2024-08-01 23:15:53.444976,41688.98,Auto,12,0.07,2918.2286000000004
427,CUST_41673,2023-11-06 23:15:53.444976,33354.26,Auto,48,0.1,13341.704000000002
428,CUST_36483,2023-11-21 23:15:53.444976,38196.61,Home,24,0.06,4583.5932
429,CUST_8941,2024-04-17 23:15:53.444976,30085.05,Personal,48,0.09,10830.617999999999
430,CUST_44499,2024-05-31 23:15:53.444976,45907.58,Home,12,0.05,2295.3790000000004
431,CUST_40444,2024-03-15 23:15:53.444976,35427.42,Home,48,0.08,11336.7744
432,CUST_35463,2023-12-22 23:15:53.444976,49305.42,Personal,36,0.08,11833.300799999999
433,CUST_13468,2024-09-06 23:15:53.444976,18067.31,Personal,24,0.07,2529.4234000000006
434,CUST_46273,2024-09-16 23:15:53.444976,19238.07,Auto,36,0.09,5194.278899999999
435,CUST_25998,2023-11-06 23:15:53.444976,40917.23,Home,36,0.07,8592.618300000002
436,CUST_22897,2024-01-16 23:15:53.444976,21084.12,Auto,12,0.07,1475.8884
437,CUST_37497,2024-05-20 23:15:53.444976,27228.78,Personal,24,0.07,3812.0292000000004
438,CUST_26250,2024-07-14 23:15:53.444976,40033.81,Auto,48,0.1,16013.524
439,CUST_6413,2024-09-26 23:15:53.444976,38560.8,Auto,12,0.07,2699.2560000000003
440,CUST_31649,2024-06-19 23:15:53.444976,43649.57,Personal,48,0.09,15713.8452
441,CUST_38333,2024-01-06 23:15:53.444976,42326.94,Home,12,0.05,2116.347
442,CUST_17744,2024-03-16 23:15:53.444976,43086.54,Auto,48,0.1,17234.616
443,CUST_26994,2024-01-26 23:15:53.444976,18092.7,Auto,24,0.08,2894.8320000000003
444,CUST_11981,2024-02-14 23:15:53.444976,41932.18,Auto,24,0.08,6709.1488
445,CUST_48266,2024-08-15 23:15:53.444976,42816.43,Personal,48,0.09,15413.914799999999
446,CUST_32671,2024-01-20 23:15:53.444976,20305.54,Home,36,0.07,4264.1634
447,CUST_5924,2023-11-17 23:15:53.444976,21206.38,Home,36,0.07,4453.339800000001
448,CUST_23645,2024-03-20 23:15:53.444976,8842.36,Personal,12,0.06,530.5416
449,CUST_38494,2024-03-02 23:15:53.444976,12518.35,Auto,24,0.08,2002.9360000000001
450,CUST_49721,2024-06-22 23:15:53.444976,14786.93,Personal,12,0.06,887.2158
451,CUST_37758,2024-04-25 23:15:53.444976,24156.55,Home,24,0.06,2898.7859999999996
452,CUST_40577,2024-03-30 23:15:53.444976,12222.33,Personal,36,0.08,2933.3592
453,CUST_44135,2024-08-07 23:15:53.444976,17051.96,Personal,36,0.08,4092.4704
454,CUST_25394,2024-09-07 23:15:53.444976,22793.42,Personal,36,0.08,5470.4208
455,CUST_42412,2024-05-09 23:15:53.444976,32942.13,Home,48,0.08,10541.4816
456,CUST_31407,2023-12-22 23:15:53.444976,39607.33,Home,12,0.05,1980.3665
457,CUST_34515,2024-02-01 23:15:53.444976,30194.07,Auto,48,0.1,12077.628
458,CUST_41406,2024-02-09 23:15:53.444976,34355.96,Home,48,0.08,10993.9072
459,CUST_17439,2024-05-29 23:15:53.444976,21255.96,Personal,36,0.08,5101.430399999999
460,CUST_12257,2024-05-26 23:15:53.444976,33262.83,Personal,48,0.09,11974.6188
461,CUST_37223,2023-10-27 23:15:53.444976,24807.19,Auto,36,0.09,6697.941299999999
462,CUST_24664,2024-10-01 23:15:53.444976,8084.52,Auto,48,0.1,3233.8080000000004
463,CUST_48492,2024-02-08 23:15:53.444976,34939.18,Auto,48,0.1,13975.672
464,CUST_45105,2024-01-05 23:15:53.444976,45138.36,Personal,24,0.07,6319.370400000001
465,CUST_25798,2024-01-21 23:15:53.444976,31989.15,Personal,36,0.08,7677.396000000001
466,CUST_6602,2024-06-22 23:15:53.444976,9417.85,Auto,24,0.08,1506.856
467,CUST_2466,2023-11-09 23:15:53.444976,24154.76,Personal,12,0.06,1449.2856
468,CUST_23380,2024-09-27 23:15:53.444976,35122.09,Personal,24,0.07,4917.0926
469,CUST_34581,2024-06-08 23:15:53.444976,30899.78,Home,36,0.07,6488.953800000001
470,CUST_25139,2024-04-30 23:15:53.444976,34922.06,Auto,48,0.1,13968.824
471,CUST_18741,2024-01-11 23:15:53.444976,5180.84,Home,36,0.07,1087.9764
472,CUST_30950,2023-11-23 23:15:53.444976,18942.54,Personal,24,0.07,2651.9556000000002
473,CUST_14300,2023-11-21 23:15:53.444976,43529.4,Personal,24,0.07,6094.116000000001
474,CUST_19999,2024-09-10 23:15:53.444976,48474.56,Personal,36,0.08,11633.8944
475,CUST_31359,2024-09-27 23:15:53.444976,12644.37,Personal,12,0.06,758.6622
476,CUST_16896,2024-06-20 23:15:53.444976,41808.19,Personal,36,0.08,10033.9656
477,CUST_49657,2024-06-24 23:15:53.444976,33674.82,Home,36,0.07,7071.7122
478,CUST_20476,2024-01-02 23:15:53.444976,48398.08,Personal,24,0.07,6775.731200000001
479,CUST_16090,2023-11-14 23:15:53.444976,6374.41,Home,24,0.06,764.9291999999999
480,CUST_15828,2024-07-29 23:15:53.444976,44469.3,Personal,24,0.07,6225.702000000001
481,CUST_37187,2024-01-08 23:15:53.444976,32942.68,Auto,24,0.08,5270.8288
482,CUST_15198,2024-02-17 23:15:53.444976,18296.48,Home,48,0.08,5854.8736
483,CUST_48488,2024-04-21 23:15:53.444976,30443.79,Home,12,0.05,1522.1895000000002
484,CUST_48583,2023-12-11 23:15:53.444976,29062.86,Personal,12,0.06,1743.7716
485,CUST_7027,2024-08-29 23:15:53.444976,33034.47,Personal,48,0.09,11892.4092
486,CUST_295,2024-01-03 23:15:53.444976,31198.76,Personal,24,0.07,4367.8264
487,CUST_19375,2024-01-24 23:15:53.444976,48605.08,Home,48,0.08,15553.625600000001
488,CUST_12287,2024-01-10 23:15:53.444976,18292.62,Home,24,0.06,2195.1144
489,CUST_35122,2023-10-22 23:15:53.444976,30606.36,Auto,48,0.1,12242.544000000002
490,CUST_239,2024-02-18 23:15:53.444976,5498.62,Personal,36,0.08,1319.6688
491,CUST_15506,2024-05-14 23:15:53.444976,44194.65,Home,24,0.06,5303.358
492,CUST_23767,2024-04-11 23:15:53.444976,25956.87,Home,48,0.08,8306.1984
493,CUST_142,2024-08-19 23:15:53.444976,29754.52,Home,12,0.05,1487.726
494,CUST_20574,2023-12-03 23:15:53.444976,25833.6,Auto,48,0.1,10333.44
495,CUST_25704,2023-11-05 23:15:53.444976,18073.12,Personal,24,0.07,2530.2368
496,CUST_37859,2024-02-10 23:15:53.444976,15083.76,Home,12,0.05,754.1880000000001
497,CUST_13642,2024-05-14 23:15:53.444976,46850.65,Personal,12,0.06,2811.0389999999998
498,CUST_31433,2023-12-28 23:15:53.444976,18781.34,Home,36,0.07,3944.081400000001
499,CUST_773,2024-04-03 23:15:53.444976,9892.6,Personal,24,0.07,1384.9640000000002
500,CUST_3518,2023-12-14 23:15:53.444976,9745.43,Auto,36,0.09,2631.2661
501,CUST_27588,2024-07-29 23:15:53.444976,20953.09,Personal,36,0.08,5028.7416
502,CUST_7329,2024-07-23 23:15:53.444976,8477.92,Personal,12,0.06,508.67519999999996
503,CUST_7218,2024-09-16 23:15:53.444976,28309.19,Personal,48,0.09,10191.3084
504,CUST_21847,2024-03-17 23:15:53.444976,16230.61,Home,36,0.07,3408.4281
505,CUST_37552,2024-01-25 23:15:53.444976,28990.01,Auto,48,0.1,11596.004
506,CUST_33327,2024-09-06 23:15:53.444976,29890.23,Personal,36,0.08,7173.655200000001
507,CUST_26474,2024-09-10 23:15:53.444976,42362.03,Home,24,0.06,5083.4436
508,CUST_43691,2023-10-05 23:15:53.444976,41777.01,Personal,36,0.08,10026.4824
509,CUST_6921,2024-05-02 23:15:53.444976,10271.1,Auto,48,0.1,4108.4400000000005
510,CUST_43173,2023-12-23 23:15:53.444976,49466.68,Personal,36,0.08,11872.003200000001
511,CUST_6483,2023-12-15 23:15:53.444976,14898.97,Auto,12,0.07,1042.9279000000001
512,CUST_12543,2024-08-16 23:15:53.444976,19235.18,Home,36,0.07,4039.3878000000004
513,CUST_34138,2024-04-20 23:15:53.444976,18921.71,Personal,48,0.09,6811.815599999999
514,CUST_402,2024-02-09 23:15:53.444976,6316.05,Personal,24,0.07,884.2470000000001
515,CUST_11447,2024-09-06 23:15:53.444976,39581.28,Personal,24,0.07,5541.3792
516,CUST_18377,2024-02-25 23:15:53.444976,16381.61,Home,48,0.08,5242.1152
517,CUST_48641,2024-04-29 23:15:53.444976,36758.42,Home,24,0.06,4411.010399999999
518,CUST_39621,2023-10-05 23:15:53.444976,8787.21,Auto,12,0.07,615.1047
519,CUST_48040,2024-06-09 23:15:53.444976,34094.79,Auto,48,0.1,13637.916000000001
520,CUST_6298,2023-12-22 23:15:53.444976,5776.98,Personal,24,0.07,808.7772
521,CUST_23309,2024-01-18 23:15:53.444976,27891.96,Home,48,0.08,8925.4272
522,CUST_19712,2024-04-11 23:15:53.444976,46099.2,Home,12,0.05,2304.96
523,CUST_3639,2024-08-10 23:15:53.444976,49206.06,Auto,24,0.08,7872.969599999999
524,CUST_33913,2024-02-08 23:15:53.444976,12005.96,Home,36,0.07,2521.2516
525,CUST_48365,2024-01-22 23:15:53.444976,13292.98,Personal,48,0.09,4785.4728
526,CUST_42548,2024-05-31 23:15:53.444976,34318.44,Personal,48,0.09,12354.6384
527,CUST_6418,2024-07-29 23:15:53.444976,42300.05,Personal,12,0.06,2538.003
528,CUST_3587,2023-12-17 23:15:53.444976,41826.61,Personal,48,0.09,15057.5796
529,CUST_1858,2024-06-28 23:15:53.444976,46840.84,Personal,24,0.07,6557.7176
530,CUST_5707,2024-03-16 23:15:53.444976,20036.27,Auto,48,0.1,8014.508000000001
531,CUST_31595,2024-04-16 23:15:53.444976,22410.48,Auto,24,0.08,3585.6768
532,CUST_38360,2024-06-14 23:15:53.444976,47335.72,Home,12,0.05,2366.786
533,CUST_12098,2024-03-30 23:15:53.444976,20607.22,Auto,48,0.1,8242.888
534,CUST_10101,2024-03-30 23:15:53.444976,40314.04,Auto,48,0.1,16125.616000000002
535,CUST_10997,2024-08-07 23:15:53.444976,20978.06,Home,12,0.05,1048.903
536,CUST_31749,2024-06-10 23:15:53.444976,48093.22,Home,36,0.07,10099.576200000001
537,CUST_15589,2023-12-31 23:15:53.444976,15914.29,Auto,36,0.09,4296.8583
538,CUST_19215,2024-02-25 23:15:53.444976,36989.43,Home,48,0.08,11836.6176
539,CUST_48375,2023-12-22 23:15:53.444976,17098.55,Personal,24,0.07,2393.797
540,CUST_46733,2024-01-09 23:15:53.444976,33140.22,Home,36,0.07,6959.446200000001
541,CUST_47774,2024-05-16 23:15:53.444976,44342.45,Home,12,0.05,2217.1225
542,CUST_13690,2024-05-14 23:15:53.444976,10393.0,Auto,48,0.1,4157.2
543,CUST_6500,2024-04-16 23:15:53.444976,8226.7,Home,48,0.08,2632.5440000000003
544,CUST_4746,2024-03-31 23:15:53.444976,11963.63,Home,48,0.08,3828.3615999999997
545,CUST_49016,2024-05-06 23:15:53.444976,19220.23,Auto,48,0.1,7688.092000000001
546,CUST_40080,2024-06-21 23:15:53.444976,25376.21,Auto,24,0.08,4060.1936
547,CUST_7338,2024-05-03 23:15:53.444976,41941.0,Personal,48,0.09,15098.76
548,CUST_29206,2024-02-06 23:15:53.444976,28098.39,Personal,12,0.06,1685.9034
549,CUST_7049,2024-03-23 23:15:53.444976,25227.73,Auto,48,0.1,10091.092
550,CUST_39676,2024-01-03 23:15:53.444976,8419.05,Personal,36,0.08,2020.5720000000001
551,CUST_41974,2024-05-14 23:15:53.444976,45329.17,Auto,48,0.1,18131.668
552,CUST_32507,2023-10-09 23:15:53.444976,34755.18,Auto,24,0.08,5560.8288
553,CUST_39965,2024-03-23 23:15:53.444976,35630.19,Personal,36,0.08,8551.245600000002
554,CUST_37121,2024-03-23 23:15:53.444976,49874.35,Home,48,0.08,15959.792
555,CUST_26770,2024-08-27 23:15:53.444976,11281.97,Auto,12,0.07,789.7379000000001
556,CUST_33224,2024-05-12 23:15:53.444976,23678.91,Home,36,0.07,4972.571100000001
557,CUST_24704,2024-09-13 23:15:53.444976,39760.58,Personal,48,0.09,14313.8088
558,CUST_34775,2024-07-02 23:15:53.444976,43624.17,Auto,48,0.1,17449.668
559,CUST_39194,2024-07-29 23:15:53.444976,35138.68,Auto,24,0.08,5622.1888
560,CUST_23434,2024-07-28 23:15:53.444976,48585.5,Personal,24,0.07,6801.97
561,CUST_1304,2024-04-07 23:15:53.444976,21904.86,Auto,12,0.07,1533.3402
562,CUST_43032,2024-06-13 23:15:53.444976,35773.27,Personal,48,0.09,12878.377199999999
563,CUST_2679,2024-02-04 23:15:53.444976,41045.84,Home,12,0.05,2052.292
564,CUST_41977,2024-07-24 23:15:53.444976,48749.74,Home,24,0.06,5849.9688
565,CUST_11567,2023-12-17 23:15:53.444976,48878.77,Personal,36,0.08,11730.9048
566,CUST_24647,2023-10-26 23:15:53.444976,6965.16,Home,12,0.05,348.25800000000004
567,CUST_30349,2024-09-25 23:15:53.444976,15209.18,Personal,12,0.06,912.5508
568,CUST_39547,2024-05-31 23:15:53.444976,28430.45,Home,24,0.06,3411.654
569,CUST_47927,2024-08-08 23:15:53.444976,12633.58,Auto,24,0.08,2021.3728
570,CUST_38328,2024-05-07 23:15:53.444976,48144.15,Home,12,0.05,2407.2075
571,CUST_12691,2023-12-25 23:15:53.444976,45972.95,Personal,12,0.06,2758.3769999999995
572,CUST_4534,2024-04-12 23:15:53.444976,6753.51,Personal,48,0.09,2431.2635999999998
573,CUST_48677,2023-11-05 23:15:53.444976,25101.58,Auto,12,0.07,1757.1106000000002
574,CUST_9660,2023-10-28 23:15:53.444976,24817.87,Personal,24,0.07,3474.5018
575,CUST_911,2024-06-21 23:15:53.444976,17722.7,Auto,24,0.08,2835.632
576,CUST_45070,2024-07-16 23:15:53.444976,35180.89,Auto,48,0.1,14072.356
